"","id","NEAR_DIST"
"6739",15440,6173.96
"6740",15984,11426.68
"6741",14022,10265.98
"6742",19687,3337890.34
"6743",58692,584.69
"6744",11438,834.38
"6745",55478,145.07
"6746",13589,5888.16
"6747",11341,1046.67
"6748",60198,277.29
"6749",45847,4657.89
"6750",21272,4354.03
"6751",29518,10901.15
"6752",40932,206.13
"6753",38942,9073.59
"6754",581,7587.2
"6755",48745,5090.33
"6756",68836,410.75
"6757",28949,1315
"6758",37235,6151.81
"6759",47142,2473.5
"6760",72228,23779.65
"6761",25536,2443.84
"6762",23658,1362.92
"6763",17948,3031.28
"6764",12354,909.58
"6765",12253,714.14
"6766",49522,224.91
"6767",25891,15083.26
"6768",11154,13145.21
"6769",71943,198.83
"6770",12486,405.37
"6771",12000,1417.82
"6772",2099,4208.07
"6773",11816,5352.52
"6774",928,431.17
"6775",7795,1535.65
"6776",8724,1504.33
"6777",71142,3337890.34
"6778",27805,126.49
"6779",40906,1902.16
"6780",14964,14.15
"6781",56878,2959.31
"6782",62041,40552.17
"6783",66179,37.98
"6784",15896,4260.53
"6785",38135,212
"6786",21568,12149.58
"6787",42234,632.9
"6788",2257,3876.85
"6789",57024,510.64
"6790",19593,1140.48
"6791",63020,412.78
"6792",21431,226.96
"6793",1412,53.08
"6794",10874,2825.78
"6795",411,5757.4
"6796",56938,18078.58
"6797",30006,774.97
"6798",64492,17066.15
"6799",42810,4183.85
"6800",18178,24273.96
"6801",73820,83.94
"6802",55790,837.32
"6803",64975,5779.46
"6804",12685,3591.34
"6805",26924,10459.84
"6806",45480,19384.65
"6807",28217,13103.82
"6808",27490,494.77
"6809",38847,6203.12
"6810",63079,1345.26
"6811",34376,646.67
"6812",4631,7288.76
"6813",53033,273.45
"6814",811,3337890.34
"6815",26310,153.16
"6816",51204,7315.47
"6817",48820,300.66
"6818",29082,44124.29
"6819",49237,2452.53
"6820",36902,2424.33
"6821",66249,121.87
"6822",4255,264.55
"6823",16320,36177.74
"6824",66971,503.66
"6825",44138,215.7
"6826",50756,106.38
"6827",57675,2266.87
"6828",36250,201.31
"6829",46097,12317.16
"6830",43790,8221.57
"6831",66239,60.63
"6832",11735,9944.12
"6833",41871,92.08
"6834",50891,3818.82
"6835",34208,184.92
"6836",5253,7932.97
"6837",13398,9362.63
"6838",16295,3386.41
"6839",26202,227.97
"6840",51448,936.72
"6841",16762,10307.69
"6842",33228,3337890.34
"6843",11732,2061.97
"6844",48041,410.87
"6845",11681,1178.31
"6846",58684,697.95
"6847",38227,2213.67
"6848",56037,1391.95
"6849",71053,366.99
"6850",67490,1659.77
"6851",29720,517.69
"6852",54057,648.66
"6853",56215,2717.71
"6854",15397,7779.15
"6855",17381,4219.47
"6856",35822,34.62
"6857",46130,1223.86
"6858",41073,6967.21
"6859",35548,2548.93
"6860",17889,32761.77
"6861",61070,1241.78
"6862",27113,3337890.34
"6863",16217,3901.94
"6864",1241,8446.99
"6865",4847,81.92
"6866",42228,1929.97
"6867",61866,99.71
"6868",31299,2700.62
"6869",2942,5415.62
"6870",35821,3267.49
"6871",72185,2793.26
"6872",61021,5924.1
"6873",42784,1536.5
"6874",66356,15023.85
"6875",33396,390.46
"6876",35890,2611.54
"6877",46994,8801.69
"6878",29897,74.47
"6879",46821,97.17
"6880",19549,1521.9
"6881",70524,2128
"6882",37775,882.59
"6883",25994,559.51
"6884",50425,4813.33
"6885",46098,13433.79
"6886",32270,3696.38
"6887",67836,2553.15
"6888",2094,7128.04
"6889",33444,37880.72
"6890",74094,94.82
"6891",31456,3986.34
"6892",34989,3337890.34
"6893",61766,1553.36
"6894",73664,767.39
"6895",39475,3337890.34
"6896",46681,16735.28
"6897",27729,302.49
"6898",48958,538.04
"6899",19461,12109.45
"6900",29304,49498.1
"6901",33896,29374.64
"6902",12177,2874.34
"6903",54590,227.18
"6904",70275,308.55
"6905",13924,8462.72
"6906",18672,5373.6
"6907",45639,273.95
"6908",33069,348.51
"6909",57535,3337890.34
"6910",71410,934.43
"6911",14427,8909.5
"6912",10591,6777.37
"6913",30792,153.07
"6914",51720,13349.27
"6915",49310,4610.82
"6916",10689,1024.09
"6917",63069,0.95
"6918",1169,13548.71
"6919",58567,417.96
"6920",36588,485.37
"6921",6147,3337890.34
"6922",42806,880.08
"6923",43693,2136
"6924",12530,616.84
"6925",50573,388.54
"6926",41334,779.88
"6927",65978,2491.67
"6928",25714,799.92
"6929",22772,3131.73
"6930",28917,5205.42
"6931",48723,5812.75
"6932",48648,3337890.34
"6933",25777,11259.78
"6934",46498,185.16
"6935",42690,182.02
"6936",22563,360.48
"6937",15340,268
"6938",32807,1288.42
"6939",798,2176.53
"6940",50362,269.43
"6941",58621,3610.28
"6942",33086,127.37
"6943",7,8650.88
"6944",18996,291.84
"6945",63922,5258.93
"6946",50671,4289.44
"6947",14059,3479.22
"6948",26504,10320.27
"6949",31479,3337890.34
"6950",31891,7974.66
"6951",61472,412.99
"6952",68574,2781.05
"6953",22163,8824.85
"6954",60445,5085.17
"6955",7786,13.35
"6956",3063,1090.21
"6957",33932,313.1
"6958",40397,788.31
"6959",12212,640.49
"6960",53718,13094.45
"6961",10290,118.14
"6962",61250,4956.52
"6963",38304,276.07
"6964",37612,3211.93
"6965",39298,15255.43
"6966",54085,3079.57
"6967",41284,12476.49
"6968",35479,3871.6
"6969",60280,918.11
"6970",55631,93.43
"6971",17616,3084.14
"6972",49962,10414.62
"6973",68798,1330.2
"6974",66606,6768.94
"6975",11630,3856.92
"6976",28214,12598.35
"6977",52741,4911.58
"6978",7093,8179.51
"6979",24483,965.05
"6980",16191,13651.42
"6981",19817,2126.09
"6982",30824,3557.17
"6983",30511,760.39
"6984",4592,8597.47
"6985",60749,2076.85
"6986",25679,742.18
"6987",33404,2033.72
"6988",45715,2789.97
"6989",54501,6349.56
"6990",69541,12376.07
"6991",70508,1184.78
"6992",8564,5833.84
"6993",59483,42845.2
"6994",25548,128.94
"6995",35993,34.39
"6996",50092,1096.03
"6997",40938,1043.64
"6998",33109,3338.85
"6999",69144,302.76
"7000",38736,2648.46
"7001",9059,11312.61
"7002",62366,466.64
"7003",41018,1654.72
"7004",69888,239.9
"7005",62862,588.89
"7006",47233,789.38
"7007",29397,84.23
"7008",43728,29241.66
"7009",16683,12404.7
"7010",6700,9434.94
"7011",51057,2860.74
"7012",22536,1699.59
"7013",51879,132.16
"7014",67974,2305.79
"7015",27087,1716.48
"7016",38681,1738.89
"7017",15313,5.17
"7018",7756,187.34
"7019",25704,7758.68
"7020",7971,485.32
"7021",51908,156.5
"7022",56826,3068.62
"7023",4074,4496.85
"7024",437,775.17
"7025",12910,2934.75
"7026",24445,1599.39
"7027",47456,1747.01
"7028",73485,595.98
"7029",20392,448.19
"7030",5359,665.6
"7031",12243,1875.42
"7032",25610,4339.12
"7033",33399,4473.72
"7034",6367,926.7
"7035",10381,22556.02
"7036",47406,14769.43
"7037",11832,4748.65
"7038",49848,17178.08
"7039",16023,10819.06
"7040",27753,15963.98
"7041",5525,2894.44
"7042",44359,3749.37
"7043",35318,1690.37
"7044",17715,7892.85
"7045",32857,2691.87
"7046",52300,2706.6
"7047",60430,1681.03
"7048",53867,5678
"7049",45937,8428.98
"7050",62829,4820.68
"7051",37812,3337890.34
"7052",36116,2324.13
"7053",29081,14117.33
"7054",60289,3769.89
"7055",44102,2521.08
"7056",21257,9057.29
"7057",69401,7859.18
"7058",14670,4753.48
"7059",14956,7342.16
"7060",14129,8088.38
"7061",15322,2499.34
"7062",56318,7577.54
"7063",28234,3287.59
"7064",21247,1739.41
"7065",71562,11850.82
"7066",18344,5606.82
"7067",4184,3664.64
"7068",53419,5875.83
"7069",11646,5666.44
"7070",38951,1386.03
"7071",59287,16932.79
"7072",2326,5373.7
"7073",55985,6691.35
"7074",64733,14887.87
"7075",4964,112.84
"7076",33274,7024.22
"7077",18388,8623.86
"7078",37368,1159.89
"7079",5509,226.45
"7080",1494,108.86
"7081",26446,345.28
"7082",65370,11511.25
"7083",4645,3337890.34
"7084",32451,11503.84
"7085",23885,60.02
"7086",19638,938.28
"7087",24956,3476.33
"7088",24026,1409.63
"7089",38415,250
"7090",41256,24633.12
"7091",65515,118.6
"7092",8005,9408.67
"7093",4310,1927.95
"7094",16293,15779.05
"7095",69365,2926.69
"7096",60395,22327.36
"7097",12689,3169.9
"7098",36881,221.12
"7099",7764,342.87
"7100",43525,40246
"7101",43690,21850.13
"7102",64175,273.94
"7103",6574,2434.34
"7104",53851,790.38
"7105",36938,583.49
"7106",24133,5806.96
"7107",13871,3864.35
"7108",17418,5997.18
"7109",10006,1293.2
"7110",35654,161.61
"7111",8899,1025.95
"7112",63261,3337890.34
"7113",34237,16136.46
"7114",52366,8514.77
"7115",47195,1661
"7116",1101,142.2
"7117",10265,15779.36
"7118",63360,1864.59
"7119",13349,2910.61
"7120",60871,57.7
"7121",40909,1054.91
"7122",72990,4846.21
"7123",41816,7557.25
"7124",2742,3128.73
"7125",50717,61.56
"7126",32232,1076.01
"7127",35477,1936.76
"7128",25942,4191.79
"7129",49519,10938.16
"7130",64768,3557.77
"7131",6546,9704.2
"7132",13156,4170.38
"7133",24923,203.51
"7134",72150,11569.19
"7135",42466,189.42
"7136",68115,3355.32
"7137",61374,4407.52
"7138",54427,3149.02
"7139",12137,11187.84
"7140",58748,40.81
"7141",33837,18452.54
"7142",39605,1506.2
"7143",46873,4093.14
"7144",55224,6005.87
"7145",53130,1323.86
"7146",53964,87.79
"7147",16913,4577.72
"7148",26386,25011.15
"7149",15646,9877.82
"7150",54541,436.52
"7151",15919,1046.71
"7152",32977,2403.77
"7153",21059,236.47
"7154",29117,276.62
"7155",63325,135.55
"7156",35276,3823.23
"7157",34365,3551.74
"7158",13588,529.78
"7159",60681,9630.36
"7160",69320,75.52
"7161",10010,752.34
"7162",1979,10079.57
"7163",24980,820.86
"7164",47788,35239.79
"7165",18220,13979.69
"7166",22038,11646.86
"7167",43075,24555.01
"7168",41072,289.87
"7169",35352,352.37
"7170",71554,43011.08
"7171",12467,13709.03
"7172",41402,121.61
"7173",41048,582.9
"7174",25218,218.49
"7175",51756,124.99
"7176",41415,12546.74
"7177",52722,338.4
"7178",34663,301.32
"7179",3756,477.99
"7180",46715,5139.13
"7181",16379,385.88
"7182",44034,17180.87
"7183",3794,5775.05
"7184",5687,3539.87
"7185",11179,451.6
"7186",44431,78.16
"7187",14093,1980.49
"7188",41947,367.21
"7189",43407,7.71
"7190",34526,8466.12
"7191",71212,4264.1
"7192",34881,6145.26
"7193",67361,368.64
"7194",4889,8286.14
"7195",53678,5120.87
"7196",67747,2.37
"7197",68094,6757.21
"7198",2688,12397.2
"7199",46601,8927.13
"7200",73161,12566.38
"7201",52484,305.16
"7202",47946,1768.6
"7203",10741,824.72
"7204",65607,7309.93
"7205",17587,3337890.34
"7206",16232,3337890.34
"7207",35486,4672.3
"7208",63801,1066.16
"7209",51928,2434.08
"7210",40201,4694.31
"7211",18345,995.52
"7212",48837,2161.8
"7213",71484,12622.15
"7214",62702,3668.48
"7215",22593,12.76
"7216",56687,9262.64
"7217",14295,7876.47
"7218",35727,86.53
"7219",29634,142.98
"7220",11274,1193.35
"7221",73631,4041.64
"7222",57257,256.69
"7223",39875,3609.25
"7224",46949,322.53
"7225",8109,413.34
"7226",51100,308.71
"7227",67494,7675.2
"7228",1621,346.59
"7229",44661,544.51
"7230",35437,855.64
"7231",9553,1059.18
"7232",68443,17345.4
"7233",57581,2178.88
"7234",10098,267.32
"7235",71830,9750.22
"7236",31531,391.91
"7237",33677,147.99
"7238",49995,7051.83
"7239",19948,355.56
"7240",28796,663.96
"7241",15065,3218.9
"7242",69078,4093.72
"7243",69082,10338.57
"7244",21974,31.06
"7245",73301,1761.24
"7246",21759,314.59
"7247",51870,7683.94
"7248",28235,4444.81
"7249",66654,249.03
"7250",43444,688
"7251",34988,811.76
"7252",859,35054.96
"7253",73513,3482.95
"7254",39053,2722.12
"7255",45682,175.59
"7256",3624,11323.51
"7257",64974,15302.38
"7258",35652,10886.97
"7259",39241,1871.87
"7260",66608,42.51
"7261",44599,491.92
"7262",24147,4582.4
"7263",5329,9360.33
"7264",65358,2370.38
"7265",52510,504.91
"7266",24895,35.9
"7267",4675,4040.46
"7268",42068,5253.7
"7269",53446,5864.5
"7270",28906,65.04
"7271",19041,1104.95
"7272",15298,126.45
"7273",46755,4026.69
"7274",3523,4466.77
"7275",1753,923.44
"7276",71570,13081.4
"7277",29128,34.71
"7278",49766,120.83
"7279",46455,21959.58
"7280",51914,22418.87
"7281",8641,798.84
"7282",49744,36507.92
"7283",57949,72.09
"7284",56745,3893.06
"7285",48370,5916.98
"7286",64231,523.84
"7287",38919,148.17
"7288",34217,471.82
"7289",45262,442.43
"7290",24313,99.16
"7291",44823,486
"7292",64075,850.97
"7293",3491,3213.32
"7294",28600,5724.29
"7295",22164,159.79
"7296",62060,158.4
"7297",44395,2680.41
"7298",18214,7995.8
"7299",26673,2813.53
"7300",37888,8.1
"7301",58460,374.63
"7302",15273,1201.24
"7303",16066,113.76
"7304",35660,2364.81
"7305",56546,5367.08
"7306",25402,1811.97
"7307",53313,1208.71
"7308",4873,703.33
"7309",51001,24021.41
"7310",5544,1187.57
"7311",51618,175.62
"7312",29944,9457.43
"7313",7149,11864.08
"7314",60714,1833.8
"7315",61270,6592.27
"7316",1595,3337890.34
"7317",62013,1496.93
"7318",21316,8694.54
"7319",37146,9740.9
"7320",61466,30517.2
"7321",52410,4665.95
"7322",6259,6939.42
"7323",34137,14107.24
"7324",50095,542.19
"7325",53674,18507.38
"7326",21620,3337890.34
"7327",39199,5873.07
"7328",46631,1065.26
"7329",57360,17667.54
"7330",66954,922.52
"7331",25923,142.83
"7332",7256,553.17
"7333",14698,15.01
"7334",47121,15273.62
"7335",4757,6736.23
"7336",37343,7767.13
"7337",10931,41753.68
"7338",51463,150.43
"7339",16935,6489.77
"7340",32052,256.04
"7341",39115,120.55
"7342",56411,41182.77
"7343",68407,3805.56
"7344",67469,235.25
"7345",69487,86.99
"7346",2608,3337890.34
"7347",39362,35561.13
"7348",39873,14993.47
"7349",73531,40833.29
"7350",56460,4339.62
"7351",46067,10211.64
"7352",4701,1819.77
"7353",73583,5981.9
"7354",34879,13045.2
"7355",39183,509.6
"7356",41993,3623.78
"7357",57321,1848.19
"7358",31018,2218.59
"7359",61395,11730.05
"7360",73220,6893.83
"7361",6350,2552.63
"7362",24216,3799.25
"7363",52916,29.19
"7364",61533,4752.63
"7365",33304,252.46
"7366",37405,316.95
"7367",29975,24.51
"7368",14953,961.48
"7369",49280,583.7
"7370",53272,1613.13
"7371",52051,160.84
"7372",54474,74.24
"7373",46756,525.65
"7374",48440,257.16
"7375",52509,718.21
"7376",4288,1580.67
"7377",17236,6885.84
"7378",16958,13768.11
"7379",62416,268.8
"7380",6461,16375.8
"7381",27971,177.31
"7382",14663,366.98
"7383",44147,5050.68
"7384",53450,5725.56
"7385",62270,140.26
"7386",47478,1857.27
"7387",44620,4466.44
"7388",41486,574.94
"7389",54347,87.67
"7390",46901,2016.49
"7391",45625,1364.4
"7392",40799,216.38
"7393",65830,2172.37
"7394",33606,18130.34
"7395",51589,759.44
"7396",66006,2083.15
"7397",71342,345.41
"7398",69923,952.14
"7399",10049,6069.37
"7400",27904,275.4
"7401",14180,271.59
"7402",43,1300.48
"7403",73786,9123.79
"7404",57328,27597.01
"7405",68422,8426.82
"7406",37337,6934.62
"7407",27767,9565.15
"7408",49132,18603.33
"7409",59219,7143.93
"7410",11950,766.23
"7411",3922,250.34
"7412",28650,4418.84
"7413",47618,15029.4
"7414",62921,2377.65
"7415",56354,1550.34
"7416",28483,237.24
"7417",48003,10689
"7418",59303,4188.96
"7419",5226,16094.76
"7420",60498,10063.3
"7421",51422,970.35
"7422",43750,1697.13
"7423",23577,13774.39
"7424",6606,58.95
"7425",18757,11215.47
"7426",44797,7227.09
"7427",11953,9273.71
"7428",6474,930.17
"7429",62558,138.36
"7430",35417,55.7
"7431",37680,1630.97
"7432",9647,9873.72
"7433",22983,12262.83
"7434",36277,7843.39
"7435",72918,1815.45
"7436",36851,989.36
"7437",1824,768.18
"7438",48206,9330.55
"7439",72208,8891.04
"7440",39689,4905.47
"7441",71059,44.01
"7442",61054,2.38
"7443",27639,7740.28
"7444",26622,4811.95
"7445",14246,139.91
"7446",5530,500.49
"7447",7973,4812.1
"7448",39650,3345.86
"7449",28209,2554.7
"7450",52782,1709.43
"7451",8970,528.77
"7452",9409,652.73
"7453",21414,374.63
"7454",48310,383.83
"7455",2242,197.01
"7456",67610,1379.03
"7457",57045,10756.57
"7458",57459,171.78
"7459",31056,9293.84
"7460",39957,354.44
"7461",73146,69.94
"7462",36183,267.97
"7463",26232,17.79
"7464",2322,92.98
"7465",4203,1185.51
"7466",67328,3337890.34
"7467",32311,4401
"7468",45230,11040.9
"7469",1088,2450
"7470",54532,19705.52
"7471",66635,1273.87
"7472",26336,2070.65
"7473",10373,1065.15
"7474",34220,332.66
"7475",48025,18507.76
"7476",10371,139.08
"7477",41669,5445.34
"7478",15333,10776.04
"7479",72631,2673.77
"7480",23277,1250.86
"7481",30421,4540.84
"7482",23644,8871.67
"7483",55311,32.49
"7484",11615,8872.62
"7485",60501,127.17
"7486",71506,8585.99
"7487",31308,8615.44
"7488",58317,3250.28
"7489",4609,2603.07
"7490",64772,3.93
"7491",3129,9445.32
"7492",37849,455.69
"7493",33378,3051.54
"7494",31653,8353.8
"7495",17238,14259.95
"7496",63956,821.31
"7497",70156,1295.16
"7498",52934,99.45
"7499",50626,27605.19
"7500",74042,4841.52
"7501",19790,28856.27
"7502",35731,2.64
"7503",6503,30.84
"7504",55122,42.04
"7505",25666,3337890.34
"7506",38330,5331.57
"7507",27005,13042.32
"7508",50974,112.5
"7509",34211,3645.16
"7510",16178,67.79
"7511",29341,14382.13
"7512",14449,106.96
"7513",72164,495.28
"7514",27107,7088.28
"7515",57450,250.56
"7516",34110,848.31
"7517",27972,4811.23
"7518",15758,1830.2
"7519",44499,203.6
"7520",49980,3946.55
"7521",48776,5219.09
"7522",13852,24890.84
"7523",8057,693.78
"7524",11886,3337890.34
"7525",34647,207.9
"7526",7016,3337890.34
"7527",53857,107.46
"7528",15014,10094.45
"7529",43976,2774.51
"7530",37096,9305
"7531",63763,49.69
"7532",68880,27157.67
"7533",9491,6486.76
"7534",28585,9304.4
"7535",30559,10752.75
"7536",48341,11045.68
"7537",49841,313.65
"7538",29974,2582.42
"7539",19131,4186.49
"7540",36979,3201.59
"7541",13001,1525.36
"7542",27064,175.17
"7543",34666,151.77
"7544",4100,23190.36
"7545",20048,502.16
"7546",30138,3846.21
"7547",8044,1819.91
"7548",69787,9095.66
"7549",24531,160.19
"7550",47755,31.38
"7551",10094,2313.8
"7552",7394,3559.72
"7553",61738,1332.11
"7554",60351,772.81
"7555",10268,2948.57
"7556",26866,941.53
"7557",64043,728.7
"7558",63988,1101.39
"7559",47082,3337890.34
"7560",22999,13474.01
"7561",8437,3398.93
"7562",441,5097.04
"7563",27948,19119.81
"7564",71583,176.82
"7565",53001,2351.26
"7566",3435,4285.57
"7567",47785,32.08
"7568",48538,9112.84
"7569",66104,194.35
"7570",58075,263.13
"7571",68847,1027.15
"7572",55987,288.14
"7573",54416,6016.16
"7574",33903,16517.24
"7575",34415,3251.81
"7576",69587,3324.55
"7577",6459,1403.09
"7578",39859,1285.29
"7579",33311,3337890.34
"7580",63196,21392.14
"7581",44051,229.36
"7582",41655,3337890.34
"7583",59932,1666.42
"7584",36834,710.24
"7585",26342,97.1
"7586",24720,2986.66
"7587",69968,7093.44
"7588",34996,4323.19
"7589",34522,3337890.34
"7590",49572,31535.39
"7591",48062,3943.32
"7592",44971,542.82
"7593",44955,7982.49
"7594",43068,95.65
"7595",73237,79.08
"7596",41069,20258.37
"7597",17040,596.56
"7598",56667,11561.77
"7599",3584,38797.79
"7600",1401,2715.74
"7601",41244,4285.04
"7602",38487,2551.85
"7603",32041,6173.35
"7604",65849,27352.62
"7605",58383,221
"7606",2198,1424.59
"7607",59073,3265.42
"7608",35182,5038.83
"7609",21861,788.19
"7610",4027,6330.82
"7611",22659,11169.51
"7612",67320,2126.44
"7613",5773,4181.26
"7614",68226,17406.98
"7615",12480,32.18
"7616",39577,14479.91
"7617",5475,5675.05
"7618",40179,3154.93
"7619",1609,796.64
"7620",48510,3211.61
"7621",36950,21.28
"7622",60188,10186.47
"7623",8003,14127.21
"7624",3652,769.95
"7625",17448,368.1
"7626",353,10039.4
"7627",68332,82.14
"7628",34528,12592.46
"7629",126,8352.84
"7630",41944,8010.21
"7631",32303,220.92
"7632",7156,14175.72
"7633",47956,165.8
"7634",20954,1953.44
"7635",31495,175.8
"7636",47747,4.21
"7637",1821,524.05
"7638",53753,1272.44
"7639",18434,14342.86
"7640",55229,1562.19
"7641",1614,4417.81
"7642",72853,626.39
"7643",70009,873.8
"7644",40002,3337890.34
"7645",30095,610.08
"7646",56785,6992.28
"7647",71090,2840.08
"7648",20117,31552.62
"7649",44079,32695.73
"7650",23911,13884.44
"7651",62175,96.66
"7652",73556,22.28
"7653",32847,5094.06
"7654",5472,3825.12
"7655",24492,832.24
"7656",46913,5371.75
"7657",60097,2393.87
"7658",6604,1478.34
"7659",6909,529.06
"7660",25005,219.81
"7661",3774,1067.98
"7662",9393,3337890.34
"7663",33248,2957.85
"7664",53601,131.63
"7665",53566,22006.85
"7666",27591,3280.9
"7667",72160,4439.45
"7668",70614,117.58
"7669",17253,6877.36
"7670",2014,426.91
"7671",33675,15334.51
"7672",67311,7154.09
"7673",73339,20226.88
"7674",644,2194.51
"7675",1630,3588.29
"7676",37527,305.02
"7677",23580,744.49
"7678",14544,12436.65
"7679",3057,626.92
"7680",53183,7951.02
"7681",43150,8471.14
"7682",70966,2426.08
"7683",56136,2846.19
"7684",20990,5577.27
"7685",2933,64.22
"7686",62689,661.18
"7687",52801,967.14
"7688",41808,144.42
"7689",56168,398.91
"7690",55844,581.45
"7691",58805,21.38
"7692",10546,120.22
"7693",57202,1110.22
"7694",35083,2387.82
"7695",16212,4917.99
"7696",3536,262.16
"7697",20135,145.57
"7698",68521,257.29
"7699",63426,4.87
"7700",48409,3157.73
"7701",1601,8086.15
"7702",64123,5784.26
"7703",20078,52.92
"7704",23647,208.5
"7705",19446,15750.23
"7706",6131,2917.44
"7707",714,2937.72
"7708",69494,7555.19
"7709",11944,180.52
"7710",23184,3337890.34
"7711",18534,41.18
"7712",17964,6397.01
"7713",54126,1275.76
"7714",7109,7298.35
"7715",72449,2984.6
"7716",21038,3337890.34
"7717",4805,15318.61
"7718",48201,11710.1
"7719",46579,1001
"7720",35078,43.68
"7721",59401,6.49
"7722",7005,1640.66
"7723",51989,12916.76
"7724",60025,2502.68
"7725",14397,53411.55
"7726",12021,613.16
"7727",55908,2926.26
"7728",3124,2678.82
"7729",12146,16971.05
"7730",18367,73.42
"7731",14733,1218.24
"7732",11532,8458.48
"7733",38359,1894.66
"7734",64934,65.62
"7735",35858,27.94
"7736",10700,9296.92
"7737",55350,4266.15
"7738",21901,434.56
"7739",59916,2302.87
"7740",49882,2001.31
"7741",31072,9921.64
"7742",37415,13827.55
"7743",29422,578.87
"7744",7185,1013.34
"7745",43925,2368.79
"7746",31534,2221.71
"7747",36791,28525.46
"7748",39077,2683.13
"7749",18170,23064.61
"7750",59393,5769.16
"7751",1766,10552.42
"7752",6794,3337890.34
"7753",49359,66.13
"7754",40946,4779.98
"7755",51123,2042.28
"7756",48671,480.07
"7757",56994,2530.2
"7758",4345,1225.01
"7759",13441,2968.01
"7760",62224,30721.51
"7761",7372,58.03
"7762",43139,1823.56
"7763",26215,5720.81
"7764",39034,1923.43
"7765",6983,5930.67
"7766",62953,5099.93
"7767",38651,3337890.34
"7768",49077,2613.61
"7769",1448,92.21
"7770",25025,12601.18
"7771",42482,581.71
"7772",30103,671.48
"7773",60550,6401.55
"7774",52935,4149.14
"7775",60195,118.52
"7776",69505,6930.42
"7777",2110,377.82
"7778",67570,19315.48
"7779",2254,79.75
"7780",200,22044.58
"7781",68935,469.9
"7782",22088,1100.01
"7783",16705,78.15
"7784",26453,20.42
"7785",62714,2089.99
"7786",23039,500.03
"7787",20958,2651.34
"7788",52143,4688
"7789",27597,36639.78
"7790",61187,1594.11
"7791",15513,6720.12
"7792",56847,84.32
"7793",9527,633.16
"7794",72380,9558.96
"7795",5655,1543.7
"7796",48677,571.15
"7797",29139,24574.68
"7798",5955,837.35
"7799",21968,5631.59
"7800",6617,460.95
"7801",69177,93.66
"7802",28733,17344.55
"7803",53643,5213.66
"7804",13928,63936.31
"7805",18088,7650.27
"7806",66510,2874.64
"7807",45611,3369.44
"7808",71588,12230.55
"7809",2483,205.45
"7810",70815,6304.26
"7811",41025,169.74
"7812",37076,2864.54
"7813",22431,11303.93
"7814",58801,4323.41
"7815",37007,435.81
"7816",12735,246.59
"7817",66709,27402.64
"7818",44015,7003.31
"7819",41169,1021.04
"7820",33405,79.53
"7821",66413,20595.33
"7822",38172,11881.36
"7823",3264,34810.2
"7824",3580,253.94
"7825",73958,260.3
"7826",63665,327.33
"7827",29140,1749.98
"7828",21078,992.56
"7829",34222,251.12
"7830",30679,20327.57
"7831",26235,1235.74
"7832",12361,97.6
"7833",69744,2251.42
"7834",30015,868.84
"7835",50947,17290.55
"7836",44890,11104.8
"7837",56002,1481.35
"7838",12384,5134.36
"7839",17933,120.59
"7840",31627,9819.66
"7841",53227,2553.33
"7842",63418,8183.22
"7843",39061,14161.17
"7844",4046,15406.55
"7845",71127,3337890.34
"7846",40717,2571.92
"7847",21,8991.38
"7848",47886,3447.83
"7849",37278,5443.61
"7850",33166,5301.92
"7851",42756,1050.9
"7852",49311,121.42
"7853",21791,16033.41
"7854",54776,2790.14
"7855",37583,1985.12
"7856",68948,1915.98
"7857",59661,85.61
"7858",73378,4684.3
"7859",20923,5836.85
"7860",37227,37.53
"7861",54418,5676
"7862",30172,11257.32
"7863",70236,118.32
"7864",4132,26769.01
"7865",13184,9.91
"7866",10018,2530.25
"7867",21613,2615.41
"7868",26161,30.05
"7869",5601,861
"7870",37697,2202.99
"7871",69718,2370.81
"7872",19259,6764.8
"7873",59497,902.34
"7874",12790,4978.97
"7875",44974,577.45
"7876",46017,10022.01
"7877",27067,8924.55
"7878",66969,16034.3
"7879",67699,339.4
"7880",29394,12166.38
"7881",6070,16021.24
"7882",28500,54.57
"7883",19919,3307.06
"7884",74207,1513.68
"7885",15462,2251.97
"7886",16067,32.76
"7887",42745,14508.1
"7888",67412,16.01
"7889",74230,14978.21
"7890",27302,88.88
"7891",41225,6026.03
"7892",46331,2521.06
"7893",53146,808.4
"7894",49061,246.85
"7895",55607,2392.16
"7896",71615,6973.7
"7897",71218,183.59
"7898",34770,7704.16
"7899",22627,5437.22
"7900",34111,1218.88
"7901",39442,18520.37
"7902",43866,3201.73
"7903",65225,254.27
"7904",50049,3811.96
"7905",45913,4462.02
"7906",35211,44397.28
"7907",69550,5516.69
"7908",63570,3337890.34
"7909",12400,3337890.34
"7910",17756,353.29
"7911",41202,958.48
"7912",8164,15732.75
"7913",39901,6250.61
"7914",34079,3730.7
"7915",65090,2480.73
"7916",23035,4414.31
"7917",24573,1152.16
"7918",31123,179.03
"7919",40139,4190.41
"7920",41233,15974.31
"7921",10076,165.42
"7922",69017,289.06
"7923",8117,7483.17
"7924",20090,443.48
"7925",10538,17037.78
"7926",73603,36286.57
"7927",43001,4598.37
"7928",17682,5016.21
"7929",15712,347.08
"7930",28340,221.82
"7931",31790,30011.88
"7932",21748,47.92
"7933",45717,10000.69
"7934",22693,164.08
"7935",44156,46650.97
"7936",57513,3622.91
"7937",45457,5285.71
"7938",53421,77.86
"7939",1289,3076.4
